Country,Year,fertility,life,population,region
New Caledonia,2000,2.393,73.457,211965,East Asia & Pacific
New Caledonia,2001,2.337,73.701,215914,East Asia & Pacific
New Caledonia,2002,2.294,73.94,219741,East Asia & Pacific
New Caledonia,2003,2.263,74.172,223496,East Asia & Pacific
New Caledonia,2004,2.245,74.399,227258,East Asia & Pacific
New Caledonia,2005,2.235,74.621,231080,East Asia & Pacific
New Caledonia,2006,2.231,74.838,234976,East Asia & Pacific
New Caledonia,2007,2.227,75.05,238926,East Asia & Pacific
New Caledonia,2008,2.221,75.259,242911,East Asia & Pacific
New Caledonia,2009,2.209,75.466,246900,East Asia & Pacific
New Caledonia,2010,2.193,75.674,250870,East Asia & Pacific
New Caledonia,2011,2.172,75.882,254816,East Asia & Pacific
New Caledonia,2012,2.149,76.092,258735,East Asia & Pacific
New Caledonia,2013,2.127,76.306,262605,East Asia & Pacific
New Zealand,1964,3.22404,71.35,2581577,East Asia & Pacific
New Zealand,1965,3.05386,71.28,2628004,East Asia & Pacific
New Zealand,1966,3.13158,71.14,2668595,East Asia & Pacific
New Zealand,1967,2.99758,71.52,2704213,East Asia & Pacific
New Zealand,1968,3.02304,71.18,2738299,East Asia & Pacific
New Zealand,1969,3.00562,71.55,2775713,East Asia & Pacific
New Zealand,1970,2.94934,71.33,2819597,East Asia & Pacific
New Zealand,1971,3.015,71.78,2871885,East Asia & Pacific
New Zealand,1972,2.90378,71.89,2930577,East Asia & Pacific
New Zealand,1973,2.73226,71.75,2990130,East Asia & Pacific
New Zealand,1974,2.61166,72,3042757,East Asia & Pacific
New Zealand,1975,2.4589,72.27,3083108,East Asia & Pacific
New Zealand,1976,2.36912,72.47,3109010,East Asia & Pacific
New Zealand,1977,2.32088,72.22,3122855,East Asia & Pacific
New Zealand,1978,2.18554,73.11,3129440,East Asia & Pacific
New Zealand,1979,2.24182,73.15,3135831,East Asia & Pacific
New Zealand,1980,2.15472,72.95,3147183,East Asia & Pacific
New Zealand,1981,2.15606,73.74,3165407,East Asia & Pacific
New Zealand,1982,2.10246,73.84,3189133,East Asia & Pacific
New Zealand,1983,2.0971,73.94,3216318,East Asia & Pacific
New Zealand,1984,2.1239,74.49,3243586,East Asia & Pacific
New Zealand,1985,2.14132,73.99,3268709,East Asia & Pacific
New Zealand,1986,2.15874,74.24,3290651,East Asia & Pacific
New Zealand,1987,2.2378,74.32,3310922,East Asia & Pacific
New Zealand,1988,2.3182,74.6,3332798,East Asia & Pacific
New Zealand,1989,2.32892,75.01,3360829,East Asia & Pacific
New Zealand,1990,2.39726,75.56,3397983,East Asia & Pacific
New Zealand,1991,2.36108,76.2,3446005,East Asia & Pacific
New Zealand,1992,2.30748,76.33,3503125,East Asia & Pacific
New Zealand,1993,2.21502,76.62,3564531,East Asia & Pacific
New Zealand,1994,2.13194,77.07,3623421,East Asia & Pacific
New Zealand,1995,2.11318,76.94,3675060,East Asia & Pacific
New Zealand,1996,2.06628,76.98,3717342,East Asia & Pacific
New Zealand,1997,2.05154,77.55,3752131,East Asia & Pacific
New Zealand,1998,1.95506,78.37,3783470,East Asia & Pacific
New Zealand,1999,2.00464,78.14,3817367,East Asia & Pacific
New Zealand,2000,1.97918,78.9,3858032,East Asia & Pacific
New Zealand,2001,1.96176,78.91,3906830,East Asia & Pacific
New Zealand,2002,1.954,79.11,3961978,East Asia & Pacific
New Zealand,2003,1.981,79.41,4020769,East Asia & Pacific
New Zealand,2004,2.015,79.593,4079130,East Asia & Pacific
New Zealand,2005,2.052,79.799,4134117,East Asia & Pacific
New Zealand,2006,2.085,79.98,4184903,East Asia & Pacific
New Zealand,2007,2.11,80.145,4232461,East Asia & Pacific
New Zealand,2008,2.123,80.301,4277809,East Asia & Pacific
New Zealand,2009,2.125,80.501,4322628,East Asia & Pacific
New Zealand,2010,2.115,80.67,4368136,East Asia & Pacific
New Zealand,2011,2.096,80.829,4414509,East Asia & Pacific
New Zealand,2012,2.074,80.982,4461257,East Asia & Pacific
New Zealand,2013,2.052,81.132,4508166,East Asia & Pacific
Nicaragua,1964,7.052,49.641,2001105,America
Nicaragua,1965,7.01,50.304,2061878,America
Nicaragua,1966,6.981,50.975,2124754,America
Nicaragua,1967,6.961,51.654,2189679,America
Nicaragua,1968,6.941,52.336,2256800,America
Nicaragua,1969,6.919,53.015,2326261,America
Nicaragua,1970,6.892,53.681,2398160,America
Nicaragua,1971,6.855,54.325,2472476,America
Nicaragua,1972,6.807,54.937,2549185,America
Nicaragua,1973,6.748,55.513,2628337,America
Nicaragua,1974,6.678,56.048,2709983,America
Nicaragua,1975,6.597,56.54,2794083,America
Nicaragua,1976,6.51,56.986,2880571,America
Nicaragua,1977,6.42,57.393,2969183,America
Nicaragua,1978,6.327,57.774,3059408,America
Nicaragua,1979,6.232,58.139,3150596,America
Nicaragua,1980,6.131,58.502,3242190,America
Nicaragua,1981,6.018,58.872,3334287,America
Nicaragua,1982,5.89,59.261,3426782,America
Nicaragua,1983,5.746,59.679,3518721,America
Nicaragua,1984,5.589,60.138,3608911,America
Nicaragua,1985,5.426,60.653,3696667,America
Nicaragua,1986,5.267,61.241,3781070,America
Nicaragua,1987,5.118,61.898,3862724,America
Nicaragua,1988,4.985,62.612,3944304,America
Nicaragua,1989,4.865,63.368,4029509,America
Nicaragua,1990,4.754,64.139,4120797,America
Nicaragua,1991,4.642,64.894,4219176,America
Nicaragua,1992,4.519,65.607,4323263,America
Nicaragua,1993,4.381,66.261,4430182,America
Nicaragua,1994,4.225,66.847,4535802,America
Nicaragua,1995,4.055,67.371,4637040,America
Nicaragua,1996,3.878,67.847,4733164,America
Nicaragua,1997,3.702,68.301,4824799,America
Nicaragua,1998,3.535,68.754,4911886,America
Nicaragua,1999,3.384,69.213,4994730,America
Nicaragua,2000,3.251,69.682,5073704,America
Nicaragua,2001,3.139,70.156,5148635,America
Nicaragua,2002,3.046,70.626,5219724,America
Nicaragua,2003,2.967,71.082,5288271,America
Nicaragua,2004,2.903,71.524,5356012,America
Nicaragua,2005,2.848,71.948,5424336,America
Nicaragua,2006,2.802,72.355,5493527,America
Nicaragua,2007,2.759,72.746,5563654,America
Nicaragua,2008,2.717,73.123,5635577,America
Nicaragua,2009,2.675,73.488,5710230,America
Nicaragua,2010,2.631,73.84,5788163,America
Nicaragua,2011,2.585,74.182,5869859,America
Nicaragua,2012,2.541,74.515,5954898,America
Nicaragua,2013,2.498,74.839,6041763,America
Niger,1964,7.185,35.809,3654806,Sub-Saharan Africa
Niger,1965,7.222,35.866,3765632,Sub-Saharan Africa
Niger,1966,7.26,35.925,3879910,Sub-Saharan Africa
Niger,1967,7.3,35.992,3997810,Sub-Saharan Africa
Niger,1968,7.341,36.073,4119299,Sub-Saharan Africa
Niger,1969,7.382,36.175,4244349,Sub-Saharan Africa
Niger,1970,7.422,36.3,4372957,Sub-Saharan Africa
Niger,1971,7.46,36.449,4505018,Sub-Saharan Africa
Niger,1972,7.495,36.621,4640560,Sub-Saharan Africa
Niger,1973,7.526,36.818,4779869,Sub-Saharan Africa
Niger,1974,7.553,37.045,4923337,Sub-Saharan Africa
Niger,1975,7.578,37.314,5071204,Sub-Saharan Africa
Niger,1976,7.603,37.636,5223853,Sub-Saharan Africa
Niger,1977,7.628,38.014,5381141,Sub-Saharan Africa
Niger,1978,7.654,38.445,5542178,Sub-Saharan Africa
Niger,1979,7.681,38.92,5705724,Sub-Saharan Africa
Niger,1980,7.707,39.422,5871030,Sub-Saharan Africa
Niger,1981,7.731,39.926,6038229,Sub-Saharan Africa
Niger,1982,7.751,40.416,6208128,Sub-Saharan Africa
Niger,1983,7.764,40.879,6381552,Sub-Saharan Africa
Niger,1984,7.773,41.313,6559627,Sub-Saharan Africa
Niger,1985,7.775,41.723,6743501,Sub-Saharan Africa
Niger,1986,7.774,42.123,6933529,Sub-Saharan Africa
Niger,1987,7.771,42.533,7130570,Sub-Saharan Africa
Niger,1988,7.767,42.971,7336924,Sub-Saharan Africa
Niger,1989,7.764,43.447,7555416,Sub-Saharan Africa
Niger,1990,7.763,43.967,7788198,Sub-Saharan Africa
Niger,1991,7.764,44.534,8036341,Sub-Saharan Africa
Niger,1992,7.766,45.142,8299868,Sub-Saharan Africa
Niger,1993,7.769,45.783,8578542,Sub-Saharan Africa
Niger,1994,7.771,46.451,8871631,Sub-Saharan Africa
Niger,1995,7.773,47.14,9178575,Sub-Saharan Africa
Niger,1996,7.772,47.845,9499892,Sub-Saharan Africa
Niger,1997,7.767,48.559,9835945,Sub-Saharan Africa
Niger,1998,7.757,49.275,10185812,Sub-Saharan Africa
Niger,1999,7.743,49.987,10548219,Sub-Saharan Africa
Niger,2000,7.725,50.692,10922421,Sub-Saharan Africa
Niger,2001,7.704,51.39,11308134,Sub-Saharan Africa
Niger,2002,7.681,52.083,11706182,Sub-Saharan Africa
Niger,2003,7.658,52.768,12118322,Sub-Saharan Africa
Niger,2004,7.636,53.441,12546945,Sub-Saharan Africa
Niger,2005,7.617,54.096,12993884,Sub-Saharan Africa
Niger,2006,7.602,54.726,13460138,Sub-Saharan Africa
Niger,2007,7.593,55.327,13945662,Sub-Saharan Africa
Niger,2008,7.588,55.898,14450007,Sub-Saharan Africa
Niger,2009,7.585,56.44,14972257,Sub-Saharan Africa
Niger,2010,7.584,56.956,15511953,Sub-Saharan Africa
Niger,2011,7.581,57.451,16068994,Sub-Saharan Africa
Niger,2012,7.574,57.934,16644339,Sub-Saharan Africa
Niger,2013,7.561,58.409,17239826,Sub-Saharan Africa
Nigeria,1964,6.336,38.906,50079946,Sub-Saharan Africa
Nigeria,1965,6.335,39.287,51195706,Sub-Saharan Africa
Nigeria,1966,6.342,39.657,52341981,Sub-Saharan Africa
Nigeria,1967,6.359,34,53524049,Sub-Saharan Africa
Nigeria,1968,6.387,29,54748444,Sub-Saharan Africa
Nigeria,1969,6.425,27,56023503,Sub-Saharan Africa
Nigeria,1970,6.471,37,57357275,Sub-Saharan Africa
Nigeria,1971,6.522,41.61,58745411,Sub-Saharan Africa
Nigeria,1972,6.575,42.047,60191508,Sub-Saharan Africa
Nigeria,1973,6.625,42.495,61720304,Sub-Saharan Africa
Nigeria,1974,6.669,42.949,63363756,Sub-Saharan Africa
Nigeria,1975,6.706,43.407,65141058,Sub-Saharan Africa
Nigeria,1976,6.735,43.868,67067499,Sub-Saharan Africa
Nigeria,1977,6.757,44.325,69127157,Sub-Saharan Africa
Nigeria,1978,6.772,44.768,71269619,Sub-Saharan Africa
Nigeria,1979,6.781,45.185,73424869,Sub-Saharan Africa
Nigeria,1980,6.783,45.555,75543388,Sub-Saharan Africa
Nigeria,1981,6.779,45.859,77604166,Sub-Saharan Africa
Nigeria,1982,6.767,46.09,79623647,Sub-Saharan Africa
Nigeria,1983,6.749,46.246,81635550,Sub-Saharan Africa
Nigeria,1984,6.726,46.33,83691577,Sub-Saharan Africa
Nigeria,1985,6.698,46.35,85828707,Sub-Saharan Africa
Nigeria,1986,6.664,46.323,88057486,Sub-Saharan Africa
Nigeria,1987,6.625,46.268,90363921,Sub-Saharan Africa
Nigeria,1988,6.582,46.207,92731304,Sub-Saharan Africa
Nigeria,1989,6.537,46.153,95133496,Sub-Saharan Africa
Nigeria,1990,6.49,46.114,97552057,Sub-Saharan Africa
Nigeria,1991,6.443,46.091,99986136,Sub-Saharan Africa
Nigeria,1992,6.395,46.079,102444773,Sub-Saharan Africa
Nigeria,1993,6.348,46.077,104931559,Sub-Saharan Africa
Nigeria,1994,6.303,46.09,107452627,Sub-Saharan Africa
Nigeria,1995,6.261,46.119,110014688,Sub-Saharan Africa
Nigeria,1996,6.222,46.165,112618306,Sub-Saharan Africa
Nigeria,1997,6.187,46.23,115268715,Sub-Saharan Africa
Nigeria,1998,6.154,46.321,117983368,Sub-Saharan Africa
Nigeria,1999,6.125,46.448,120784408,Sub-Saharan Africa
Nigeria,2000,6.099,46.629,123688536,Sub-Saharan Africa
Nigeria,2001,6.077,46.886,126704722,Sub-Saharan Africa
Nigeria,2002,6.058,47.224,129832447,Sub-Saharan Africa
Nigeria,2003,6.042,47.643,133067097,Sub-Saharan Africa
Nigeria,2004,6.029,48.132,136399438,Sub-Saharan Africa
Nigeria,2005,6.02,48.671,139823340,Sub-Saharan Africa
Nigeria,2006,6.015,49.236,143338939,Sub-Saharan Africa
Nigeria,2007,6.015,49.799,146951477,Sub-Saharan Africa
Nigeria,2008,6.017,50.337,150665730,Sub-Saharan Africa
Nigeria,2009,6.021,50.839,154488072,Sub-Saharan Africa
Nigeria,2010,6.022,51.297,158423182,Sub-Saharan Africa
Nigeria,2011,6.017,51.717,162470737,Sub-Saharan Africa
Nigeria,2012,6.002,52.116,166629383,Sub-Saharan Africa
Nigeria,2013,5.976,52.506,170901148,Sub-Saharan Africa
Norway,1964,2.96,73.61,3693750,Europe & Central Asia
Norway,1965,2.93,73.73,3723001,Europe & Central Asia
Norway,1966,2.89,74.01,3753376,Europe & Central Asia
Norway,1967,2.8,74.08,3784577,Europe & Central Asia
Norway,1968,2.75,73.96,3816102,Europe & Central Asia
Norway,1969,2.69,73.67,3847232,Europe & Central Asia
Norway,1970,2.5,74.08,3877383,Europe & Central Asia
Norway,1971,2.49,74.18,3906490,Europe & Central Asia
Norway,1972,2.38,74.34,3934529,Europe & Central Asia
Norway,1973,2.23,74.43,3961021,Europe & Central Asia
Norway,1974,2.13,74.75,3985401,Europe & Central Asia
Norway,1975,1.98,74.8,4007312,Europe & Central Asia
Norway,1976,1.86,75.03,4026586,Europe & Central Asia
Norway,1977,1.75,75.37,4043440,Europe & Central Asia
Norway,1978,1.77,75.4,4058407,Europe & Central Asia
Norway,1979,1.75,75.39,4072258,Europe & Central Asia
Norway,1980,1.72,75.65,4085621,Europe & Central Asia
Norway,1981,1.7,75.84,4098699,Europe & Central Asia
Norway,1982,1.71,75.97,4111566,Europe & Central Asia
Norway,1983,1.66,76.03,4124588,Europe & Central Asia
Norway,1984,1.66,76.19,4138150,Europe & Central Asia
Norway,1985,1.68,75.9,4152560,Europe & Central Asia
Norway,1986,1.71,76.04,4168003,Europe & Central Asia
Norway,1987,1.75,75.89,4184566,Europe & Central Asia
Norway,1988,1.84,75.99,4202325,Europe & Central Asia
Norway,1989,1.89,76.33,4221299,Europe & Central Asia
Norway,1990,1.93,76.41,4241485,Europe & Central Asia
Norway,1991,1.92,76.93,4262932,Europe & Central Asia
Norway,1992,1.88,77.32,4285620,Europe & Central Asia
Norway,1993,1.86,77.28,4309369,Europe & Central Asia
Norway,1994,1.87,77.86,4333931,Europe & Central Asia
Norway,1995,1.87,77.89,4359096,Europe & Central Asia
Norway,1996,1.89,78.31,4385139,Europe & Central Asia
Norway,1997,1.86,78.32,4412092,Europe & Central Asia
Norway,1998,1.81,78.49,4439248,Europe & Central Asia
Norway,1999,1.85,78.47,4465664,Europe & Central Asia
Norway,2000,1.85,78.76,4490859,Europe & Central Asia
Norway,2001,1.78,78.98,4513953,Europe & Central Asia
Norway,2002,1.75,79.05,4535599,Europe & Central Asia
Norway,2003,1.8,79.61,4558660,Europe & Central Asia
Norway,2004,1.83,80.06,4587046,Europe & Central Asia
Norway,2005,1.84,80.29,4623298,Europe & Central Asia
Norway,2006,1.9,80.55,4668802,Europe & Central Asia
Norway,2007,1.9,80.61,4722016,Europe & Central Asia
Norway,2008,1.96,80.672,4778959,Europe & Central Asia
Norway,2009,1.98,80.882,4834002,Europe & Central Asia
Norway,2010,1.95,81.064,4883111,Europe & Central Asia
Norway,2011,1.88,81.223,4924848,Europe & Central Asia
Norway,2012,1.85,81.367,4960482,Europe & Central Asia
Norway,2013,1.931,81.503,4991997,Europe & Central Asia
Oman,1964,7.263,45.895,614390,Middle East & North Africa
Oman,1965,7.271,46.665,630553,Middle East & North Africa
Oman,1966,7.277,47.413,647678,Middle East & North Africa
Oman,1967,7.282,48.141,666021,Middle East & North Africa
Oman,1968,7.286,48.858,685892,Middle East & North Africa
Oman,1969,7.293,49.575,707663,Middle East & North Africa
Oman,1970,7.311,50.31,731703,Middle East & North Africa
Oman,1971,7.35,51.088,758060,Middle East & North Africa
Oman,1972,7.414,51.92,787002,Middle East & North Africa
Oman,1973,7.504,52.812,819375,Middle East & North Africa
Oman,1974,7.617,53.761,856230,Middle East & North Africa
Oman,1975,7.747,54.756,898286,Middle East & North Africa
Oman,1976,7.885,55.782,945679,Middle East & North Africa
Oman,1977,8.018,56.813,998100,Middle East & North Africa
Oman,1978,8.137,57.829,1055217,Middle East & North Africa
Oman,1979,8.232,58.813,1116489,Middle East & North Africa
Oman,1980,8.299,59.757,1181337,Middle East & North Africa
Oman,1981,8.338,60.659,1249858,Middle East & North Africa
Oman,1982,8.352,61.524,1321650,Middle East & North Africa
Oman,1983,8.34,62.356,1395032,Middle East & North Africa
Oman,1984,8.299,63.154,1467846,Middle East & North Africa
Oman,1985,8.222,63.916,1538575,Middle East & North Africa
Oman,1986,8.101,64.639,1605464,Middle East & North Africa
Oman,1987,7.933,65.325,1668734,Middle East & North Africa
Oman,1988,7.719,65.976,1731168,Middle East & North Africa
Oman,1989,7.462,66.593,1796822,Middle East & North Africa
Oman,1990,7.164,67.179,1868055,Middle East & North Africa
Oman,1991,6.831,67.735,1947042,Middle East & North Africa
Oman,1992,6.472,68.266,2031377,Middle East & North Africa
Oman,1993,6.098,68.775,2113398,Middle East & North Africa
Oman,1994,5.72,69.268,2182619,Middle East & North Africa
Oman,1995,5.346,69.751,2232018,Middle East & North Africa
Oman,1996,4.982,70.232,2258730,Middle East & North Africa
Oman,1997,4.631,70.712,2266469,Middle East & North Africa
Oman,1998,4.298,71.192,2262969,Middle East & North Africa
Oman,1999,3.992,71.669,2259398,Middle East & North Africa
Oman,2000,3.72,72.139,2264163,Middle East & North Africa
Oman,2001,3.488,72.594,2279171,Middle East & North Africa
Oman,2002,3.297,73.027,2302874,Middle East & North Africa
Oman,2003,3.144,73.433,2335967,Middle East & North Africa
Oman,2004,3.029,73.811,2378336,Middle East & North Africa
Oman,2005,2.951,74.163,2429510,Middle East & North Africa
Oman,2006,2.906,74.495,2490620,Middle East & North Africa
Oman,2007,2.887,74.812,2561187,Middle East & North Africa
Oman,2008,2.886,75.121,2636963,Middle East & North Africa
Oman,2009,2.894,75.424,2712141,Middle East & North Africa
Oman,2010,2.901,75.721,2782435,Middle East & North Africa
Oman,2011,2.899,76.009,2846145,Middle East & North Africa
Oman,2012,2.884,76.287,2904037,Middle East & North Africa
Oman,2013,2.853,76.552,2957333,Middle East & North Africa
Pakistan,1964,6.6,49.807,50678979,South Asia
Pakistan,1965,6.6,50.53,51993059,South Asia
Pakistan,1966,6.6,51.2,53359180,South Asia
Pakistan,1967,6.6,51.823,54780499,South Asia
Pakistan,1968,6.6,52.405,56257610,South Asia
Pakistan,1969,6.6,52.955,57790852,South Asia
Pakistan,1970,6.601,53.482,59382651,South Asia
Pakistan,1971,6.602,53.996,61033754,South Asia
Pakistan,1972,6.605,54.505,62751275,South Asia
Pakistan,1973,6.608,55.011,64551904,South Asia
Pakistan,1974,6.611,55.513,66456937,South Asia
Pakistan,1975,6.612,56.005,68482526,South Asia
Pakistan,1976,6.608,56.477,70632133,South Asia
Pakistan,1977,6.599,56.917,72904319,South Asia
Pakistan,1978,6.583,57.32,75303460,South Asia
Pakistan,1979,6.561,57.687,77832927,South Asia
Pakistan,1980,6.535,58.023,80492664,South Asia
Pakistan,1981,6.508,58.337,83280137,South Asia
Pakistan,1982,6.483,58.641,86187238,South Asia
Pakistan,1983,6.46,58.944,89200001,South Asia
Pakistan,1984,6.436,59.251,92300277,South Asia
Pakistan,1985,6.407,59.566,95470380,South Asia
Pakistan,1986,6.367,59.886,98710951,South Asia
Pakistan,1987,6.31,60.208,102011892,South Asia
Pakistan,1988,6.234,60.525,105332464,South Asia
Pakistan,1989,6.138,60.837,108621443,South Asia
Pakistan,1990,6.024,61.142,111844679,South Asia
Pakistan,1991,5.899,61.435,114970102,South Asia
Pakistan,1992,5.767,61.718,118010303,South Asia
Pakistan,1993,5.634,61.991,121029915,South Asia
Pakistan,1994,5.499,62.256,124121817,South Asia
Pakistan,1995,5.359,62.516,127346713,South Asia
Pakistan,1996,5.208,62.776,130737306,South Asia
Pakistan,1997,5.042,63.039,134255952,South Asia
Pakistan,1998,4.861,63.306,137808222,South Asia
Pakistan,1999,4.669,63.578,141261069,South Asia
Pakistan,2000,4.474,63.854,144522192,South Asia
Pakistan,2001,4.29,64.13,147557907,South Asia
Pakistan,2002,4.125,64.401,150407242,South Asia
Pakistan,2003,3.986,64.664,153139895,South Asia
Pakistan,2004,3.873,64.916,155860066,South Asia
Pakistan,2005,3.785,65.153,158645463,South Asia
Pakistan,2006,3.713,65.373,161513324,South Asia
Pakistan,2007,3.648,65.578,164445596,South Asia
Pakistan,2008,3.581,65.768,167442258,South Asia
Pakistan,2009,3.509,65.944,170494367,South Asia
Pakistan,2010,3.43,66.11,173593383,South Asia
Pakistan,2011,3.347,66.268,176745364,South Asia
Pakistan,2012,3.264,66.42,179951140,South Asia
Pakistan,2013,3.185,66.57,183188847,South Asia
Panama,1964,5.707,62.814,1267907,America
Panama,1965,5.638,63.263,1305667,America
Panama,1966,5.559,63.705,1344667,America
Panama,1967,5.472,64.146,1384801,America
Panama,1968,5.378,64.593,1425871,America
